time,bat,temp,DO,Q 
1458415200,+3.50,+18.680, +7.594,+0.989
1458416100,+3.50,+18.688, +7.567,+0.989
1458417000,+3.50,+18.646, +7.501,+0.991
1458417900,+3.50,+18.613, +7.433,+0.990
1458418800,+3.50,+18.604, +7.430,+0.989
1458419700,+3.50,+18.604, +7.351,+0.989
1458420600,+3.50,+18.503, +7.269,+0.989
1458421500,+3.50,+18.495, +7.262,+0.990
1458422400,+3.50,+18.512, +7.281,+0.990
1458423300,+3.50,+18.512, +7.216,+0.989
1458424200,+3.50,+18.444, +7.152,+0.989
1458425100,+3.50,+18.436, +7.157,+0.990
1458426000,+3.50,+18.419, +7.151,+0.989
1458426900,+3.50,+18.444, +7.116,+0.989
1458427800,+3.50,+18.402, +7.030,+0.989
1458428700,+3.50,+18.326, +6.974,+0.988
1458429600,+3.50,+18.360, +7.061,+0.989
1458430500,+3.50,+18.360, +7.093,+0.990
1458431400,+3.50,+18.377, +7.064,+0.990
1458432300,+3.50,+18.326, +6.929,+0.989
1458433200,+3.50,+18.318, +6.973,+0.989
1458434100,+3.50,+18.310, +6.912,+0.989
1458435000,+3.50,+18.284, +6.930,+0.989
1458435900,+3.50,+18.293, +6.963,+0.989
1458436800,+3.50,+18.251, +6.875,+0.988
1458437700,+3.50,+18.234, +6.833,+0.989
1458438600,+3.50,+18.267, +6.924,+0.989
1458439500,+3.50,+18.276, +6.961,+0.989
1458440400,+3.50,+18.267, +6.959,+0.989
1458441300,+3.50,+18.276, +6.970,+0.989
1458442200,+3.50,+18.251, +6.833,+0.989
1458443100,+3.50,+18.234, +6.882,+0.989
1458444000,+3.50,+18.259, +6.937,+0.990
1458444900,+3.50,+18.234, +6.888,+0.989
1458445800,+3.50,+18.267, +6.949,+0.989
1458446700,+3.50,+18.251, +6.872,+0.989
1458447600,+3.50,+18.234, +6.890,+0.989
1458448500,+3.50,+18.251, +6.904,+0.988
1458449400,+3.50,+18.234, +6.867,+0.989
1458450300,+3.50,+18.259, +6.914,+0.989
1458451200,+3.50,+18.242, +6.902,+0.991
1458452100,+3.50,+18.234, +6.892,+0.989
1458453000,+3.50,+18.276, +6.893,+0.989
1458453900,+3.50,+18.208, +6.851,+0.989
1458454800,+3.50,+18.259, +6.888,+0.989
1458455700,+3.50,+18.234, +6.883,+0.989
1458456600,+3.50,+18.259, +6.893,+0.989
1458457500,+3.50,+18.267, +6.871,+0.989
1458458400,+3.50,+18.276, +6.883,+0.989
1458459300,+3.50,+18.276, +6.851,+0.989
1458460200,+3.50,+18.259, +6.850,+0.989
1458461100,+3.50,+18.284, +6.894,+0.990
1458462000,+3.50,+18.310, +6.896,+0.989
1458462900,+3.50,+18.301, +6.901,+0.989
1458463800,+3.50,+18.276, +6.810,+0.989
1458464700,+3.50,+18.310, +6.855,+0.989
1458465600,+3.50,+18.293, +6.843,+0.989
1458466500,+3.50,+18.369, +6.909,+0.990
1458467400,+3.50,+18.335, +6.779,+0.989
1458468300,+3.50,+18.369, +6.825,+0.989
1458469200,+3.50,+18.377, +6.853,+0.989
1458470100,+3.50,+18.377, +6.903,+0.989
1458471000,+3.50,+18.385, +6.846,+0.989
1458471900,+3.50,+18.352, +6.835,+0.990
1458472800,+3.50,+18.402, +6.862,+0.989
1458473700,+3.50,+18.427, +6.884,+0.990
1458474600,+3.50,+18.427, +6.879,+0.989
1458475500,+3.50,+18.402, +6.781,+0.990
1458476400,+3.50,+18.402, +6.825,+0.989
1458477300,+3.50,+18.427, +6.819,+0.989
1458478200,+3.50,+18.453, +6.834,+0.989
1458479100,+3.50,+18.402, +6.743,+0.988
1458480000,+3.50,+18.427, +6.782,+0.989
1458480900,+3.50,+18.444, +6.771,+0.989
1458481800,+3.50,+18.427, +6.766,+0.988
1458482700,+3.50,+18.444, +6.784,+0.989
1458483600,+3.50,+18.436, +6.699,+0.989
1458484500,+3.50,+18.453, +6.739,+0.990
1458485400,+3.50,+18.427, +6.672,+0.989
1458486300,+3.50,+18.436, +6.716,+0.989
1458487200,+3.50,+18.427, +6.692,+0.989
1458488100,+3.50,+18.427, +6.660,+0.989
1458489000,+3.50,+18.402, +6.667,+0.988
1458489900,+3.50,+18.369, +6.639,+0.989
1458490800,+3.50,+18.444, +6.663,+0.989
1458491700,+3.50,+18.436, +6.615,+0.989
1458492600,+3.50,+18.402, +6.547,+0.989
1458493500,+3.50,+18.394, +6.621,+0.990
1458494400,+3.50,+18.419, +6.609,+0.990
1458495300,+3.50,+18.453, +6.621,+0.989
1458496200,+3.50,+18.427, +6.635,+0.989
1458497100,+3.50,+18.402, +6.498,+0.989
1458498000,+3.50,+18.419, +6.468,+0.989
1458498900,+3.50,+18.427, +6.551,+0.989
1458499800,+3.50,+18.427, +6.538,+0.989
1458500700,+3.50,+18.402, +6.523,+0.990
1458501600,+3.50,+18.419, +6.517,+0.989
1458502500,+3.50,+18.385, +6.499,+0.990
1458503400,+3.50,+18.394, +6.493,+0.989
1458504300,+3.50,+18.411, +6.548,+0.989
1458505200,+3.50,+18.394, +6.457,+0.989
1458506100,+3.50,+18.352, +6.396,+0.988
1458507000,+3.50,+18.360, +6.421,+0.989
1458507900,+3.50,+18.369, +6.507,+0.989
1458508800,+3.50,+18.352, +6.437,+0.990
1458509700,+3.50,+18.360, +6.390,+0.989
1458510600,+3.50,+18.301, +6.429,+0.989
1458511500,+3.49,+18.293, +6.501,+0.989
1458512400,+3.50,+18.293, +6.521,+0.989
1458513300,+3.50,+18.267, +6.437,+0.989
1458514200,+3.50,+18.276, +6.488,+0.989
1458515100,+3.50,+18.276, +6.478,+0.989
1458516000,+3.50,+18.284, +6.452,+0.988
1458516900,+3.50,+18.267, +6.489,+0.988
1458517800,+3.50,+18.293, +6.508,+0.989
1458518700,+3.50,+18.251, +6.400,+0.989
1458519600,+3.50,+18.242, +6.399,+0.990
1458520500,+3.50,+18.234, +6.492,+0.988
1458521400,+3.50,+18.217, +6.445,+0.989
1458522300,+3.50,+18.217, +6.419,+0.990
1458523200,+3.50,+18.225, +6.488,+0.989
1458524100,+3.50,+18.242, +6.501,+0.989
1458525000,+3.50,+18.208, +6.517,+0.989
1458525900,+3.50,+18.225, +6.517,+0.989
1458526800,+3.50,+18.192, +6.404,+0.989
1458527700,+3.50,+18.183, +6.416,+0.989
1458528600,+3.50,+18.208, +6.485,+0.989
1458529500,+3.50,+18.192, +6.477,+0.989
1458530400,+3.50,+18.225, +6.531,+0.989
1458531300,+3.50,+18.208, +6.403,+0.989
1458532200,+3.50,+18.208, +6.432,+0.990
1458533100,+3.50,+18.208, +6.530,+0.989
1458534000,+3.50,+18.217, +6.504,+0.990
1458534900,+3.50,+18.242, +6.587,+0.990
1458535800,+3.50,+18.183, +6.468,+0.988
1458536700,+3.50,+18.208, +6.474,+0.988
1458537600,+3.50,+18.242, +6.551,+0.988
1458538500,+3.50,+18.234, +6.483,+0.989
1458539400,+3.50,+18.242, +6.568,+0.990
1458540300,+3.50,+18.225, +6.485,+0.988
1458541200,+3.50,+18.251, +6.541,+0.989
1458542100,+3.50,+18.267, +6.583,+0.989
1458543000,+3.50,+18.259, +6.541,+0.989
1458543900,+3.50,+18.259, +6.559,+0.989
1458544800,+3.50,+18.251, +6.500,+0.989
1458545700,+3.50,+18.301, +6.595,+0.990
1458546600,+3.50,+18.293, +6.553,+0.988
1458547500,+3.50,+18.293, +6.582,+0.989
1458548400,+3.50,+18.276, +6.539,+0.989
1458549300,+3.50,+18.293, +6.542,+0.989
1458550200,+3.50,+18.318, +6.601,+0.989
1458551100,+3.50,+18.326, +6.581,+0.989
1458552000,+3.50,+18.318, +6.571,+0.988
1458552900,+3.50,+18.310, +6.481,+0.988
1458553800,+3.50,+18.310, +6.557,+0.988
1458554700,+3.50,+18.326, +6.596,+0.989
1458555600,+3.50,+18.335, +6.642,+0.988
1458556500,+3.50,+18.310, +6.532,+0.989
1458557400,+3.50,+18.335, +6.594,+0.989
1458558300,+3.50,+18.335, +6.605,+0.989
1458559200,+3.50,+18.360, +6.648,+0.989
1458560100,+3.50,+18.310, +6.548,+0.989
1458561000,+3.50,+18.335, +6.588,+0.989
1458561900,+3.50,+18.343, +6.611,+0.989
1458562800,+3.50,+18.343, +6.627,+0.988
1458563700,+3.50,+18.360, +6.603,+0.989
1458564600,+3.50,+18.335, +6.522,+0.989
1458565500,+3.50,+18.343, +6.604,+0.989
1458566400,+3.50,+18.360, +6.637,+0.989
1458567300,+3.50,+18.335, +6.638,+0.989
1458568200,+3.50,+18.369, +6.679,+0.989
1458569100,+3.50,+18.326, +6.558,+0.989
1458570000,+3.50,+18.293, +6.537,+0.988
1458570900,+3.50,+18.301, +6.536,+0.989
1458571800,+3.50,+18.284, +6.633,+0.989
1458572700,+3.50,+18.318, +6.681,+0.989
1458573600,+3.50,+18.301, +6.616,+0.989
1458574500,+3.50,+18.276, +6.596,+0.989
1458575400,+3.50,+18.318, +6.587,+0.989
1458576300,+3.50,+18.293, +6.576,+0.988
1458577200,+3.50,+18.225, +6.643,+0.989
1458578100,+3.50,+18.166, +6.679,+0.989
1458579000,+3.50,+18.200, +6.673,+0.989
1458579900,+3.50,+18.208, +6.663,+0.989
1458580800,+3.50,+18.200, +6.642,+0.989
1458581700,+3.50,+18.225, +6.615,+0.989
1459190640,+3.50, +5.728,+10.099,+0.974
1459191540,+3.49, +4.141,+10.569,+0.985
1459192440,+3.48, +4.081,+10.612,+0.987
1459193340,+3.48, +4.131,+10.634,+0.988
1459194240,+3.48, +4.263,+10.598,+0.987
1459195140,+3.48, +4.394,+10.603,+0.987
1459196040,+3.48, +4.465,+10.612,+0.988
1459196940,+3.48, +4.555,+10.594,+0.987
1459197840,+3.48, +4.676,+10.571,+0.986
1459198740,+3.48, +4.746,+10.592,+0.988
1459199640,+3.47, +4.806,+10.577,+0.987
1459200540,+3.47, +4.886,+10.560,+0.987
1459201440,+3.47, +4.926,+10.566,+0.987
1459202340,+3.47, +4.936,+10.576,+0.988
1459203240,+3.47, +4.956,+10.550,+0.987
1459204140,+3.47, +4.966,+10.564,+0.988
1459205040,+3.47, +4.986,+10.542,+0.988
1459205940,+3.47, +5.025,+10.521,+0.988
1459206840,+3.47, +5.016,+10.517,+0.987
1459207740,+3.46, +5.035,+10.488,+0.987
1459208640,+3.46, +5.006,+10.499,+0.988
1459209540,+3.46, +4.996,+10.480,+0.987
1459210440,+3.46, +4.946,+10.469,+0.987
1459211340,+3.46, +4.936,+10.459,+0.988
1459212240,+3.46, +4.886,+10.437,+0.987
1459213140,+3.46, +4.846,+10.445,+0.988
1459214040,+3.46, +4.816,+10.419,+0.987
1459214940,+3.46, +4.756,+10.430,+0.988
1459215840,+3.46, +4.696,+10.434,+0.988
1459216740,+3.46, +4.676,+10.405,+0.987
1459217640,+3.45, +4.626,+10.412,+0.988
1459218540,+3.45, +4.605,+10.392,+0.988
1459219440,+3.45, +4.555,+10.398,+0.988
1459220340,+3.45, +4.495,+10.388,+0.987
1459221240,+3.45, +4.455,+10.384,+0.987
1459222140,+3.45, +4.404,+10.358,+0.987
1459223040,+3.45, +4.354,+10.377,+0.988
1459223940,+3.45, +4.303,+10.366,+0.988
1459224840,+3.45, +4.263,+10.371,+0.989
1459225740,+3.45, +4.202,+10.331,+0.987
1459226640,+3.45, +4.141,+10.346,+0.988
1459227540,+3.44, +4.111,+10.326,+0.988
1459228440,+3.44, +4.020,+10.352,+0.988
1459229340,+3.44, +3.979,+10.326,+0.987
1459230240,+3.44, +3.938,+10.332,+0.987
1459231140,+3.44, +3.888,+10.331,+0.988
1459232040,+3.44, +3.816,+10.330,+0.988
1459232940,+3.44, +3.765,+10.332,+0.988
1459233840,+3.44, +3.735,+10.346,+0.988
1459234740,+3.44, +3.724,+10.315,+0.988
1459235640,+3.43, +3.663,+10.311,+0.988
1459236540,+3.43, +3.592,+10.340,+0.988
1459237440,+3.43, +3.581,+10.330,+0.988
1459238340,+3.43, +3.540,+10.334,+0.988
1459239240,+3.43, +3.530,+10.314,+0.988
1459240140,+3.43, +3.489,+10.320,+0.988
1459241040,+3.43, +3.469,+10.315,+0.988
1459241940,+3.43, +3.469,+10.308,+0.988
1459242840,+3.43, +3.438,+10.319,+0.988
1459243740,+3.43, +3.407,+10.315,+0.988
1459244640,+3.43, +3.386,+10.315,+0.988
1459245540,+3.43, +3.335,+10.309,+0.988
1459246440,+3.43, +3.325,+10.301,+0.988
1459247340,+3.43, +3.314,+10.305,+0.988
1459248240,+3.42, +3.273,+10.292,+0.987
1459249140,+3.42, +3.253,+10.290,+0.988
1459250040,+3.42, +3.232,+10.284,+0.987
1459250940,+3.42, +3.222,+10.302,+0.988
1459251840,+3.42, +3.180,+10.293,+0.988
1459252740,+3.42, +3.180,+10.277,+0.988
1459253640,+3.42, +3.129,+10.288,+0.988
1459254540,+3.42, +3.129,+10.280,+0.987
1459255440,+3.42, +3.118,+10.278,+0.988
1459256340,+3.42, +3.087,+10.285,+0.988
1459257240,+3.42, +3.087,+10.283,+0.988
1459258140,+3.42, +3.077,+10.283,+0.988
1459259040,+3.42, +3.098,+10.301,+0.988
1459259940,+3.42, +3.098,+10.302,+0.988
1459260840,+3.42, +3.118,+10.310,+0.988
1459261740,+3.42, +3.160,+10.291,+0.988
1459262640,+3.42, +3.139,+10.313,+0.987
1459263540,+3.42, +3.160,+10.306,+0.987
1459264440,+3.42, +3.191,+10.327,+0.987
1459265340,+3.42, +3.201,+10.342,+0.988
1459266240,+3.42, +3.242,+10.329,+0.987
1459267140,+3.42, +3.273,+10.371,+0.988
1459268040,+3.42, +3.325,+10.340,+0.987
1459268940,+3.42, +3.345,+10.374,+0.988
1459269840,+3.42, +3.345,+10.385,+0.988
1459270740,+3.42, +3.417,+10.406,+0.988
1459271640,+3.42, +3.530,+10.412,+0.988
1459272540,+3.42, +3.581,+10.446,+0.988
1459273440,+3.42, +3.622,+10.446,+0.987
1459274340,+3.42, +3.684,+10.450,+0.987
1459275240,+3.42, +3.755,+10.476,+0.988
1459276140,+3.42, +3.816,+10.471,+0.988
1459277040,+3.41, +3.877,+10.500,+0.988
1459277940,+3.42, +3.959,+10.495,+0.987
1459278840,+3.42, +4.071,+10.502,+0.988
1459279740,+3.42, +4.111,+10.542,+0.988
1459280640,+3.42, +4.233,+10.549,+0.988
1459281540,+3.42, +4.283,+10.560,+0.988
1459282440,+3.42, +4.313,+10.557,+0.987
1459283340,+3.42, +4.354,+10.571,+0.988
1459284240,+3.42, +4.394,+10.583,+0.988
1459285140,+3.42, +4.465,+10.586,+0.988
1459286040,+3.42, +4.545,+10.568,+0.987
1459286940,+3.42, +4.636,+10.578,+0.988
1459287840,+3.42, +4.646,+10.588,+0.987
1459288740,+3.42, +4.696,+10.587,+0.987
1459289640,+3.42, +4.716,+10.580,+0.987
1459290540,+3.42, +4.726,+10.587,+0.987
1459291440,+3.42, +4.776,+10.590,+0.987
1459292340,+3.42, +4.806,+10.576,+0.988
1459293240,+3.42, +4.836,+10.561,+0.987
1459294140,+3.42, +4.856,+10.560,+0.987
1459295040,+3.42, +4.836,+10.584,+0.989
1459295940,+3.42, +4.826,+10.560,+0.988
1459296840,+3.42, +4.816,+10.567,+0.988
1459297740,+3.42, +4.806,+10.557,+0.988
1459298640,+3.42, +4.766,+10.567,+0.988
1459299540,+3.42, +4.736,+10.558,+0.987
1459300440,+3.42, +4.726,+10.549,+0.988
1459301340,+3.42, +4.676,+10.545,+0.988
1459302240,+3.42, +4.646,+10.548,+0.988
1459303140,+3.42, +4.615,+10.541,+0.988
1459304040,+3.42, +4.626,+10.506,+0.987
1459304940,+3.42, +4.585,+10.516,+0.987
1459305840,+3.42, +4.525,+10.537,+0.988
1459306740,+3.42, +4.535,+10.501,+0.988
1459307640,+3.42, +4.455,+10.511,+0.987
1459308540,+3.42, +4.445,+10.497,+0.987
1459309440,+3.42, +4.384,+10.504,+0.987
1459310340,+3.42, +4.364,+10.487,+0.988
1459311240,+3.42, +4.324,+10.473,+0.987
1459312140,+3.42, +4.273,+10.481,+0.987
1459313040,+3.42, +4.273,+10.453,+0.987
1459313940,+3.42, +4.202,+10.482,+0.988
1459314840,+3.42, +4.192,+10.479,+0.988
1459315740,+3.42, +4.162,+10.471,+0.988
1459316640,+3.42, +4.121,+10.470,+0.987
1459317540,+3.42, +4.111,+10.475,+0.988
1459318440,+3.42, +4.101,+10.465,+0.988
1459319340,+3.42, +4.081,+10.464,+0.987
1459320240,+3.42, +4.071,+10.458,+0.987
1459321140,+3.42, +4.030,+10.468,+0.988
1459322040,+3.42, +4.030,+10.452,+0.988
1459322940,+3.42, +4.040,+10.450,+0.988
1459323840,+3.42, +4.030,+10.450,+0.987
1459324740,+3.42, +3.999,+10.470,+0.988
1459325640,+3.42, +4.020,+10.460,+0.988
1459326540,+3.42, +4.010,+10.462,+0.988
1459327440,+3.42, +4.020,+10.451,+0.988
1459328340,+3.42, +4.020,+10.457,+0.988
1459329240,+3.42, +4.010,+10.467,+0.988
1459330140,+3.42, +4.030,+10.447,+0.988
1459331040,+3.42, +4.020,+10.440,+0.988
1459331940,+3.42, +4.040,+10.431,+0.988
1459332840,+3.42, +3.999,+10.451,+0.988
1459333740,+3.42, +3.999,+10.416,+0.987
1459334640,+3.42, +3.999,+10.434,+0.988
1459335540,+3.42, +3.989,+10.419,+0.987
1459336440,+3.42, +3.989,+10.427,+0.988
1459337340,+3.42, +3.959,+10.432,+0.988
1459338240,+3.42, +3.969,+10.390,+0.987
1459339140,+3.42, +3.949,+10.410,+0.988
1459340040,+3.42, +3.959,+10.392,+0.988
1459340940,+3.41, +3.928,+10.393,+0.988
1459341840,+3.42, +3.949,+10.373,+0.988
1459342740,+3.42, +3.888,+10.387,+0.988
1459343640,+3.41, +3.857,+10.387,+0.988
1459344540,+3.41, +3.826,+10.385,+0.988
1459345440,+3.42, +3.806,+10.385,+0.988
1459346340,+3.42, +3.816,+10.371,+0.988
1459347240,+3.42, +3.806,+10.359,+0.987
1459348140,+3.42, +3.786,+10.398,+0.989
1459349040,+3.41, +3.755,+10.395,+0.988
1459349940,+3.41, +3.755,+10.385,+0.988
1459350840,+3.41, +3.776,+10.368,+0.988
1459351740,+3.42, +3.745,+10.382,+0.988
1459352640,+3.42, +3.786,+10.398,+0.988
1459353540,+3.41, +3.816,+10.382,+0.988
1459354440,+3.41, +3.857,+10.392,+0.988
1459355340,+3.42, +3.959,+10.355,+0.987
1459356240,+3.42, +3.938,+10.386,+0.988
1459357140,+3.42, +3.949,+10.398,+0.987
1459358040,+3.42, +4.071,+10.415,+0.988
1459358940,+3.42, +4.152,+10.389,+0.988
1459359840,+3.42, +4.243,+10.383,+0.987
1459360740,+3.42, +4.222,+10.389,+0.988
1459361640,+3.42, +4.202,+10.382,+0.988
1459362540,+3.42, +4.243,+10.395,+0.988
1459363440,+3.42, +4.334,+10.393,+0.988
1459364340,+3.42, +4.475,+10.385,+0.987
1459365240,+3.42, +4.505,+10.403,+0.989
1459366140,+3.42, +4.525,+10.396,+0.988
1459367040,+3.42, +4.676,+10.411,+0.988
1459367940,+3.42, +4.766,+10.386,+0.987
1459368840,+3.42, +4.796,+10.390,+0.987
1459369740,+3.42, +4.916,+10.430,+0.988
1459370640,+3.42, +5.025,+10.409,+0.988
1459371540,+3.42, +5.055,+10.368,+0.987
1459372440,+3.42, +5.065,+10.396,+0.988
1459373340,+3.42, +5.095,+10.386,+0.987
1459374240,+3.42, +5.175,+10.396,+0.988
1459375140,+3.42, +5.195,+10.390,+0.988
1459376040,+3.42, +5.185,+10.383,+0.987
1459376940,+3.42, +5.185,+10.387,+0.987
1459377840,+3.42, +5.185,+10.362,+0.987
1459378740,+3.42, +5.145,+10.392,+0.988
1459379640,+3.42, +5.135,+10.410,+0.988
1459380540,+3.42, +5.135,+10.383,+0.987
1459381440,+3.42, +5.125,+10.379,+0.988
1459382340,+3.42, +5.105,+10.381,+0.988
1459383240,+3.42, +5.025,+10.394,+0.987
1459384140,+3.42, +5.025,+10.389,+0.988
1459385040,+3.42, +5.016,+10.383,+0.988
1459385940,+3.42, +5.016,+10.377,+0.988
1459386840,+3.42, +4.946,+10.375,+0.987
1459387740,+3.42, +4.926,+10.384,+0.988
1459388640,+3.42, +4.896,+10.372,+0.987
1459389540,+3.42, +4.836,+10.371,+0.987
1459390440,+3.42, +4.796,+10.366,+0.987
1459391340,+3.42, +4.716,+10.384,+0.988
1459392240,+3.42, +4.696,+10.347,+0.987
1459393140,+3.42, +4.666,+10.355,+0.987
1459394040,+3.42, +4.575,+10.397,+0.988
1459394940,+3.42, +4.555,+10.380,+0.988
1459395840,+3.42, +4.525,+10.358,+0.987
1459396740,+3.42, +4.515,+10.356,+0.987
1459397640,+3.42, +4.485,+10.360,+0.988
1459398540,+3.42, +4.434,+10.374,+0.988
1459399440,+3.42, +4.404,+10.361,+0.988
1459400340,+3.42, +4.394,+10.374,+0.989
1459401240,+3.42, +4.364,+10.342,+0.987
1459402140,+3.42, +4.313,+10.353,+0.988
1459403040,+3.42, +4.273,+10.333,+0.987
1459403940,+3.42, +4.222,+10.351,+0.988
1459404840,+3.42, +4.212,+10.346,+0.988
1459405740,+3.42, +4.152,+10.349,+0.988
1459406640,+3.42, +4.111,+10.340,+0.988
1459407540,+3.42, +4.101,+10.316,+0.987
1459408440,+3.42, +4.071,+10.326,+0.988
1459409340,+3.42, +4.050,+10.327,+0.988
1459410240,+3.42, +3.999,+10.318,+0.988
1459411140,+3.42, +3.959,+10.316,+0.988
1459412040,+3.42, +3.908,+10.313,+0.988
1459412940,+3.42, +3.867,+10.298,+0.988
1459413840,+3.42, +3.806,+10.300,+0.988
1459414740,+3.42, +3.755,+10.298,+0.988
1459415640,+3.42, +3.684,+10.303,+0.988
1459416540,+3.42, +3.673,+10.287,+0.987
1459417440,+3.42, +3.602,+10.276,+0.987
1459418340,+3.42, +3.551,+10.303,+0.988
1459419240,+3.42, +3.520,+10.282,+0.988
1459420140,+3.42, +3.458,+10.277,+0.988
1459421040,+3.42, +3.407,+10.250,+0.987
1459421940,+3.42, +3.345,+10.287,+0.988
1459422840,+3.42, +3.314,+10.252,+0.987
1459423740,+3.42, +3.242,+10.256,+0.988
1459424640,+3.42, +3.170,+10.257,+0.987
1459425540,+3.42, +3.191,+10.233,+0.989
1459426440,+3.42, +3.118,+10.230,+0.988
1459427340,+3.42, +3.067,+10.222,+0.987
1459428240,+3.42, +3.005,+10.240,+0.988
1459429140,+3.42, +2.984,+10.227,+0.987
1459430040,+3.42, +2.963,+10.232,+0.988
1459430940,+3.41, +2.953,+10.215,+0.987
1459431840,+3.41, +2.922,+10.249,+0.988
1459432740,+3.41, +2.901,+10.228,+0.987
1459433640,+3.41, +2.880,+10.247,+0.988
1459434540,+3.41, +2.880,+10.269,+0.988
1459435440,+3.41, +2.891,+10.279,+0.988
1459436340,+3.41, +2.880,+10.275,+0.987
1459437240,+3.41, +2.911,+10.293,+0.989
1459438140,+3.41, +2.953,+10.271,+0.987
1459439040,+3.41, +2.984,+10.291,+0.988
1459439940,+3.41, +3.025,+10.305,+0.988
1459440840,+3.41, +3.108,+10.300,+0.988
1459441740,+3.41, +3.149,+10.329,+0.988
1459442640,+3.41, +3.201,+10.340,+0.988
1459443540,+3.41, +3.304,+10.364,+0.989
1459444440,+3.41, +3.417,+10.366,+0.988
1459445340,+3.42, +3.510,+10.382,+0.988
1459446240,+3.41, +3.551,+10.398,+0.988
1459447140,+3.41, +3.592,+10.402,+0.987
1459448040,+3.41, +3.745,+10.412,+0.987
1459448940,+3.41, +3.857,+10.444,+0.988
1459449840,+3.42, +3.959,+10.465,+0.988
1459450740,+3.42, +3.959,+10.454,+0.988
1459451640,+3.42, +3.979,+10.466,+0.988
1459452540,+3.42, +4.141,+10.459,+0.988
1459453440,+3.42, +4.101,+10.482,+0.988
1459454340,+3.42, +4.111,+10.489,+0.987
1459455240,+3.42, +4.111,+10.485,+0.987
1459456140,+3.42, +4.141,+10.489,+0.987
1459457040,+3.42, +4.192,+10.512,+0.988
1459457940,+3.42, +4.233,+10.506,+0.988
